Beta,Silhouette,CH Index,DB Index,ARI,NMI,Purity
1.0,0.23779642581939697,290.1148058190237,1.1971016344744387,0.1488959279186751,0.27716217572682617,0.35835835835835833
2.0,0.3162851929664612,574.9617071168,0.9539527518759415,0.12828783063012006,0.26510565735746405,0.35035035035035034
4.0,0.3552701771259308,1564.727968515013,0.8601640124388098,0.13398032732976103,0.2300611250354588,0.33433433433433435
